인허가 변경일자,인허가 번호,상호명,주소,전화번호,인허가 before 정보,인허가 after 정보
="20250605",="20020348196",(주)아워홈 용인물류센타점,경기도 용인시 처인구 남사읍 경기동로 386-12,="0313298385",구**,김**
="20250605",="20060348341",(주)아워홈 용인2공장식당,경기도 용인시 처인구 남사읍 경기동로 263(외 18필지 3층),="0313298385",구**,김**
="20250605",="20200200073",국공립마리나베이 어린이집,인천광역시 연수구 랜드마크로 160(1층 송도동  더샵 송도 마리나베이),,이**,안**
="20250605",="20020355617",사회복지법인평화원,경기도 파주시 파주읍 주락길 62-1,="0319524553",최**,이**
="20250605",="20170106699",청담아이가르텐어학원,서울특별시 강남구 학동로97길 42(지상2층 청담동),="025910564",김**,이**
="20250605",="20080344235",현대엔지니어링 주식회사,경기도 의왕시 철도박물관로 37(삼동),="0315960060",김**,주**
="20250605",="20210069299",(주)아워홈 프론트원 마포점,서울특별시 마포구 마포대로 122(신용보증기금빌딩 지하1층 공덕동),,구**,김**
="20250605",="20190393195",(주)아워홈 솔모로CC여주점(직원식당),경기도 여주시 가남읍 솔모로그린길 171(1층),="0269669285",구**,김**
="20250605",="20150316301",(주)아워홈-다원시스안산점,경기도 안산시 단원구 시화호수로 485(성곡동  주다원시스공장A동),,구**,김**
="20250605",="20100316227",(주)아워홈엘에스오토모티브안산1점,경기도 안산시 단원구 산단로 31(원시동  743-5),,구**,김**
="20250605",="20240477599",(주)아워홈 오리온안산점,경기도 안산시 단원구 산단로20번길 22(A동 3층일부 원시동),,구**,김**
="20250605",="20070316173",(주)아워홈진진안산점,경기도 안산시 단원구 산성로 18(초지동  655-1),="0221754114",구**,김**
="20250605",="20100316226",(주)아워홈엘에스오토모티브안산2점,경기도 안산시 단원구 능길로 94(성곡동  646),="0802347575",구**,김**
="20250605",="20180331228",(주)아워홈 모다이노칩안산점,경기도 안산시 단원구 동산로27번길 42-7(1동 4층 원시동),="0269669285",구**,김**
="20250605",="20030350330",(주)아워홈 노블카운티 직원식당 유아체능단점,경기도 용인시 기흥구 덕영대로 1751(하갈동  리빙프라자 지하1층),="03180385415",구**,김**
="20250605",="20040316041",(주)아워홈동아출판안산점,경기도 안산시 단원구 강촌로 244(목내동),="0314897834",구**,김**
="20250605",="20220436043",(주)아워홈유한화학안산점,경기도 안산시 단원구 지원로 45(주유한화학 성곡동),,구**,김**
="20250605",="20140316384",(주)아워홈(엘에스오토모티브안산3점),경기도 안산시 단원구 정왕천동로 174(2동 2층 성곡동),="0802347575",구**,김**
="20250605",="20190331086",(주)아워홈 태원식품산업안산점,경기도 안산시 단원구 능안로 78(3층 일부 신길동),="0269669285",구**,김**
="20250605",="20190100490",(주)아워홈 대검찰청서초점,서울특별시 서초구 반포대로 157(별관 2층 3층 서초동),="0269669274",구**,김**
="20250605",="20130316608",(주)아워홈(GS반월열병합발전점),경기도 안산시 단원구 해안로 404(초지동),="0802347575",구**,김**
="20250605",="20030070103",(주)아워홈 서강대기숙사점,서울특별시 마포구 서강대길 18(신수동  지하1층),="32725595",구**,김**
="20250605",="20200025860",(주)아워홈 디엘이앤씨점,서울특별시 종로구 통일로 134(센터포인트 돈의문 지하2층 평동),="0802347575",구**,김**
="20250605",="20120199158",(주)아워홈한국단자공업논현공장점,인천광역시 남동구 은봉로 123(A동 지하1층 논현동),="0802347575",구**,김**
="20250605",="20140199634",(주)아워홈한국단자공업남동공장점,인천광역시 남동구 남동대로155번길 70(B동 1층 고잔동  85블록 16로트),="0802347575",구**,김**
="20250605",="20100025571",(주)아워홈 LG광화문빌딩점,서울특별시 종로구 신문로2가 91-4 LG광화문빌딩 지하2층,="0802347575",구**,김**
="20250605",="20220027025",(주)아워홈 KB국민카드종로점,서울특별시 종로구 새문안로3길 30(대우빌딩 지하1층 내수동),="0802347575",구**,김**
="20250605",="20130025795",(주)아워홈 GS건설종로점,서울특별시 종로구 종로 33(지하2층 청진동  GS그랑서울),="027281022",구**,김**
="20250605",="20220417877",(주)아워홈기아오토랜드광명점(2공장식당),경기도 광명시 기아로 113(기아오토랜드 2공장 1층 및 2층 일부호 소하동),,구**,김**
="20250605",="20220511483",(주)아워홈 삼성전자화성MR2점,경기도 화성시 삼성전자로 1(반월동),,구**,김**
="20250605",="20060313208",(주)아워홈(엘지이노텍안산R&D캠퍼스점),경기도 안산시 상록구 한양대학로 55(연구소동 사동),="0314367111",구**,김**
="20250605",="20230518350",(주)아워홈 에이스큐브 카페테리아,경기도 화성시 동탄기흥로 475(동탄역 에이스큐브 2층 3층 전체호 오산동),,구**,김**
="20250605",="20090203108",(주)아워홈 한국지엠 인천부평3식당점,인천광역시 부평구 부평대로 233(1~2층 청천동  한국지엠주식회사 562동),="07040086006",구**,김**
="20250605",="20180323007",(주)아워홈케이지모빌리티(주)본관식당,경기도 평택시 동삭로 455-12(지하1층 칠괴동),,구**,김**
="20250605",="20180323003",(주)아워홈케이지모빌리티(주)신화동식당,경기도 평택시 삼남로 77(지1층 칠괴동),="0269669285",구**,김**
="20250605",="20220508319",(주)아워홈 유한화학화성점,경기도 화성시 마도면 청원산단8길 162(주유한화학 화성공장 A.관리동 1층),="0269669230",구**,김**
="20250605",="20180323006",(주)아워홈케이지모빌리티(주)PDI식당,경기도 평택시 동삭로 455-12(주24동 지1층 칠괴동),="0269669285",구**,김**
="20250605",="20180323005",(주)아워홈케이지모빌리티(주)연구동식당,경기도 평택시 동삭로 455-12(2층 칠괴동),,구**,김**
="20250605",="20250513470",(주)아워홈 엘엑스세미콘시흥점,경기도 시흥시 희망공원로 255(2층 일부호 정왕동),,구**,김**
="20250605",="20210088291",(주)아워홈 타임스퀘어영등포점,서울특별시 영등포구 영중로 15(타임스퀘어 구내식당 지하2층 영등포동4가),,구**,김**
="20250605",="20050339130",(주)아워홈 희성촉매시화점,경기도 시흥시 소망공원로 91(정왕동 시화공단 1다 507호),="0314965520",구**,김**
="20250605",="20110338851",(주)아워홈 우신시스템1공장점,경기도 시흥시 공단1대로 333(정왕동),="07040086006",구**,김**
="20250605",="20110338852",(주)아워홈 우신시스템2공장점,경기도 시흥시 군자천로185번길 45(정왕동),="07040086006",구**,김**
="20250605",="20030091297",(주)아워홈 유한양행동작점,서울특별시 동작구 노량진로 74(대방동),="028280008",구**,김**
="20250605",="20220512311",기아오토랜드화성PDI점,경기도 화성시 우정읍 석천리 1039 119동:PDI통합식당동,,구**,김**
="20250605",="20220512312",기아오토랜드 화성소재식당점,경기도 화성시 우정읍 기아자동차로 95(B69동 경합금식당),,구**,김**
="20250605",="20130208831",드림파크CC점직원식당,인천광역시 서구 자원순환로260번길 46(드림파크 클럽하우스 지하1층 백석동),,구**,김**
="20250605",="20230518348",(주)아워홈 에이스큐브 베이커리센터,경기도 화성시 동탄기흥로 475(동탄역에이스큐브 1층 115 116 117호 오산동),,구**,김**
="20250605",="20220390286",기다려 양과점,경기도 안양시 만안구 예술공원로 70(1층 101호 안양동  세림연립상가),,최*******,홍**
="20250605",="20190036574",키베이커리,서울특별시 성동구 성수일로 11-2(1층 성수동1가),,조**,조*******
