인허가 변경일자,인허가 번호,상호명,주소,전화번호,인허가 before 정보,인허가 after 정보
="20250604",="20190383644",은사골,경기도 화성시 비봉면 주석로 715(1층 일부),,정**,이**
="20250602",="20230465705",은이국밥,경기도 구리시 수택천로25번길 42(1층 수택동),,박**,김**
="20250604",="20080277271",이뽀니네 밥집,경기도 성남시 수정구 성남대로1249번길 6(태평동 1층),,변**,김**
="20250604",="20170094797",이자와 샤로수길점,서울특별시 관악구 관악로14길 28(2층 봉천동),="028895526",김**,강*******
="20250604",="20230501460",이젠푸드랩,경기도 파주시 해올1길 31(이타워2 B16호 다율동),,김**,조**
="20250602",="19880271020",이조갈비,경기도 수원시 장안구 영화로26번길 18(영화동),="0312478848",김**,김**
="20250602",="20220468411",인생아구찜은계점,경기도 시흥시 수인로3335번길 11(1층 일부호 신천동),,김******,전******
="20250602",="19960098544",인하순대국,서울특별시 서초구 반포대로28길 21-4(102호 서초동),="025255023",조**,조*******
="20250602",="20200295248",일산칼국수 봉일천점,경기도 파주시 조리읍 통일로 336(1층),,김*******,김**
="20250602",="20240554834",일키로 탕수육 장기점,경기도 김포시 김포한강1로97번길 10-11(102호 장기동),,오**,김**
="20250602",="20190325243",임가네뒷고기,경기도 동두천시 벌마들로 26-32(상패동),,정**,임**
="20250604",="20240404998",자갈집 의정부새말점,경기도 의정부시 추동로108번길 114(지상1층 신곡동),,장**,김**
="20250604",="20220147094",자이언트 포케&샐러드,서울특별시 강동구 진황도로 154(1층 둔촌동),,홍**,남***
="20250602",="20110297399",장가계,경기도 부천시 원미구 석천로183번길 11(중동  2층 일부),="3415027",C***************,김**
="20250604",="20240542174",장모님 닭발싸롱,경기도 파주시 소리천로 25(유은타워7차 221호 야당동),,장**,한**
="20250602",="19970364227",장모님밥상한식뷔페,경기도 화성시 팔탄면 무하로 219(1층),="0313564438",이**,박**
="20250602",="19960370013",장어먹자수산,경기도 양주시 장흥면 호국로 569,="0318771510",김**,이**
="20250604",="20240396150",장충동 왕족발,경기도 성남시 중원구 시민로 121-2(1층 일부호 성남동),,J***************,이**
="20250604",="20190114141",잭슨나인스 베이플,서울특별시 송파구 법원로 128(문정에스케이브이원지엘메트로시티 에이동 109호 문정동),,송**,왕**
="20250602",="20160025425",전곱,서울특별시 종로구 돈화문로11길 38(1층 낙원동),="027453412",이**,박**
="20250602",="20240532628",전라도밥상,경기도 용인시 처인구 금령로99번길 18-6(1층 김량장동),,이**,박**
="20250604",="20200214064",정(情)가네 닭요리,인천광역시 강화군 강화읍 강화대로216번길 53(2층),="0329330320",조**,정**
="20250602",="19990292036",정가,경기도 안양시 동안구 관평로182번길 23(관양동  무지개상가103호),="0313868292",김**,정**
="20250602",="20070073008",정드림흑염소 서울목동점,서울특별시 양천구 목동중앙로 101(목동),="0226535303",이**,진**
="20250602",="20240513440",정돼지갈비후라이드,경기도 시흥시 봉우재로69번길 6-1(1층 일부호 정왕동),,유*******,조**
="20250602",="20110323155",정칠구 백순대＆순대국 행신역점,경기도 고양시 덕양구 충장로 11(행신동 행신동근생 1층일부104호 105호 106호),="0319745432",이**,손**
="20250602",="20220393084",제이육(J-6),경기도 안양시 동안구 평촌대로 111(1층 102호 호계동),,최**,신**
="20250604",="20170202572",제주다,인천광역시 부평구 부평대로165번길 10(101호 부평동  그랑시티),,이**,이**
="20250602",="19960308211",제주성산해장국,경기도 평택시 경기대로 1405(서정동),="0316665800",윤**,송*****************
="20250604",="20240378250",젤라멘토(Gelamento),경기도 수원시 팔달구 정조로 904-1(1층 북수동),,김*******,김**
="20250604",="20230502115",족발야시장 파주다율점,경기도 파주시 해올2길 2(112  113호 다율동),="0319474969",고**,양**
="20250604",="20240113751",주월시 술과 달의 시간,서울특별시 구로구 개봉로2길 73(1층 개봉동),,백**,이**
="20250604",="20210339800",지축역청담순대국,경기도 고양시 덕양구 안진5길 13(1층 일부호 지축동),,박**,박*******
="20250602",="20210053633",지코바 미아역점,서울특별시 강북구 솔매로46길 8(1층 미아동),,이*******,이**
="20250602",="20180369647",진라이(珍來),경기도 용인시 수지구 광교마을로 35(삼중프라자 2층 201호 일부  202호 전체호 상현동),="0312162700",이************,이*******
="20250602",="20250154076",진짜진짜돼지갈비(문정점),서울특별시 송파구 법원로8길 9(청림타워CHUNGLIM TOWER 1층 101호 문정동),,조**,염**
="20250604",="20020317363",짝태앤노가리,경기도 안산시 단원구 화정천동로2길 22(와동  808-6  1층),="0315031016",L***********,이**
="20250604",="20200331673",참치먹고싶은마음참치마요 안산점,경기도 안산시 단원구 광덕4로 220(밀레니엄프라자 102호 고잔동),,이**,정**
="20250604",="20210380201",처갓집양념치킨 한강센트럴자이점,경기도 김포시 태장로 823(자이에비뉴 108호 장기동),,김**,김*******
="20250604",="20200396119",처갓집치킨강상점,경기도 양평군 강상면 강남로913번길 1(근린생활시설),="0317743199",박**,유**
="20250604",="20250283238",천향훠궈양꼬치,인천광역시 부평구 충선로209번길 21(대상프라자 2층 201 202호 삼산동),,C***********,L*********
="20250604",="20230120708",청년피자 상도점,서울특별시 동작구 성대로1길 18(1층 상도동),,정**,이**
="20250602",="20010281046",청담숯불구이,경기도 성남시 분당구 장미로92번길 1-2(야탑동 1층),="0317082874",강**,박**
="20250604",="20210282464",청림장어 복정점,경기도 성남시 수정구 성남대로 1522(청림빌딩 1일부층 복정동),,강**,이**
="20250604",="20140076765",청북경오리,서울특별시 강서구 마곡동로4길 15(엠팰리체 3층 302~304호 마곡동),="0236615892",최*******,최**
="20250602",="19950114258",청불 천막집 방이점,서울특별시 송파구 올림픽로32길 14(지상2층 방이동),="024159913",홍**,장************
="20250602",="20050325286",청춘옥 정발산직영점,경기도 고양시 일산동구 정발산로 43-20(125  126호 장항동  센트럴프라자),="0319028890",장**,안**
="20250604",="20240536258",카페포레,경기도 용인시 기흥구 구성로 107(로얄프라자 109호 언남동),,양**,박**
="20250604",="20230115787",캘리스랩 여의도 IFC점,서울특별시 영등포구 국제금융로 10(서울 국제금융 센터 IFC몰동 지하3층 380호 여의도동),,구**,김**
="20250602",="20170108687",코너,서울특별시 강남구 강남대로124길 30(지상1층 104호 논현동),,김**,최**
="20250604",="20190053170",크라운호프 미아사거리점,서울특별시 강북구 도봉로10길 6(2층 미아동),="029822110",신*******,신**
="20250602",="20230137192",키이로,서울특별시 강남구 강남대로 652(SINSA SQUARE 지상2층 206-2호 신사동),,윤**,김**
="20250604",="20240131623",킷사 온젠,서울특별시 관악구 봉천로 533(1층 봉천동),,전*******,전**
="20250602",="20240468207",킹키친,경기도 동두천시 평화로 2546(보산새마을금고 1층 보산동),="0318624302",M***********,H*************
="20250602",="20240504300",킹덤 그늘집,경기도 남양주시 다산중앙로19번길 25-23(다산진건 블루웨일 지식산업센터 2차 2층 R206일부호 다산동),,임**,김**
="20250602",="20190378299",타코몰리 김포점,경기도 김포시 김포한강11로140번길 15-2(101호 운양동),,김**,이*******
="20250604",="20130056310",테루 홈플러스방학점,서울특별시 도봉구 도봉로 678(지하2층 방학동  홈플러스),,최**,김**
="20250602",="20240137513",테이킷스시 딜리버리 강남역점,서울특별시 서초구 서운로 138(지하1층 주방10호 서초동  서초동아타워),,이*******,김*******
="20250602",="20240460799",테리야키 박스(TERIYAKI BOX),경기도 평택시 팽성읍 안정순환로138번길 56(1층 일부호),,서**,주**
="20250602",="20130076050",토마토김밥 염창점,서울특별시 강서구 양천로69길 11(1층 염창동),="0226682007",김**,김**
="20250604",="20070290016",투다리 안양일번가점,경기도 안양시 만안구 장내로149번길 8(안양동 2층),="0314424222",홍**,홍**
="20250604",="20240565595",파이널나인 동탄북광장점,경기도 화성시 동탄중심상가2길 7(씨티플러스 3층 301호 반송동),,순**,안*******
="20250604",="20240154862",파이널나인 서울방이점,서울특별시 송파구 올림픽로32길 19-8(4층 방이동),,박**,강*
="20250602",="20040190054",파티오,인천광역시 중구 공항로424번길 48-27(운서동  베스트웨스턴인천에어포트호텔),="0327438865",구**,김**
="20250602",="20170190493",파티오바(Bar),인천광역시 중구 공항로424번길 48-27(1층 운서동  베스트웨스턴프리미어호텔),="0327438813",구**,김**
="20250602",="20050338318",파티공간호프클럽,경기도 시흥시 중심상가로 180(정왕동  모아프201-202호),,민**,우**
="20250602",="20120267096",팔도만족 인계점,경기도 수원시 팔달구 권광로207번길 13(인계동),,김**,서**
="20250602",="20240447030",판다 만두우육면관,경기도 부천시 오정구 소사로808번길 6(1층 일부호 원종동),="0326767177",황**,김**
="20250604",="20240045660",팔팔 너구리 해장,서울특별시 중구 퇴계로 421(1층 2호 황학동),,양**,양*******
="20250604",="20070025530",팔팔너구리해장,서울특별시 종로구 종로46길 1(창신동),,황**,양**
="20250602",="20240536084",편백회관 동백점,경기도 용인시 기흥구 어정로 134-24(라온 104호 중동),,송**,송**
="20250602",="19970025433",포토그레이 경복궁점,서울특별시 종로구 자하문로7길 13(체부동),="027308889",유**,김**
="20250604",="20200387686",풍경,경기도 광주시 초월읍 현산로 341-38(1층),,백**,허**
="20250602",="20170310177",풀잎커피,경기도 동두천시 장고갯로 157(2층 생연동),,박*******,박*
="20250602",="20150106927",피쉬스토리,서울특별시 강남구 압구정로50길 7(지상1층 16호 신사동),,이**,이**
="20250602",="20240131661",피자다오 관악점,서울특별시 관악구 서림길 113(지하1층 신림동),,김**,문**
="20250602",="19920273098",하루애,경기도 수원시 권선구 권광로 98(권선동),="0312366555",손**,박**
="20250602",="20220360377",하루식탁,경기도 수원시 영통구 덕영대로 1566(2층 일부호 영통동),,조**,김**
="20250604",="20160273040",하이꼬꼬,경기도 수원시 권선구 권선로699번길 8(권선동),,이**,이**
="20250604",="20220446945",하우스로우,경기도 고양시 덕양구 지축1로 49(삼화프라자 108호 지축동),,김**,김**
="20250604",="20230141773",하이포,서울특별시 강남구 도산대로15길 8(지상1층 102호 신사동),,김**,박**
="20250602",="20150338010",하이퐁관,경기도 시흥시 큰솔로 26-1(정왕동),="0314970710",마*************,김**
="20250602",="20210025521",한사리 감자탕,서울특별시 종로구 종로14길 18(지하1층 관철동),,유**,이**
="20250602",="20040121958",한사발포차 천호점,서울특별시 강동구 올림픽로70길 56(지1층 천호동),,김**,정**
="20250602",="19940120855",한사발포차 천호점,서울특별시 강동구 올림픽로70길 56(1층 천호동),,김**,정**
="20250602",="20210376843",한사발포차,경기도 안성시 아양1길 34(101호 석정동),,윤**,위**
="20250602",="20230508168",한시오분,경기도 안성시 중앙로411번길 28(1층 숭인동),,노**,김**
="20250602",="20230444410",한양스파랜드사우나 스낵코너,경기도 안산시 단원구 달미로 63(공작한양아파트 군자2차상가 지1층일부 선부동),,박**,김**
="20250602",="20240427455",한우88도매장 부천중동점,경기도 부천시 원미구 중동로254번길 24(천마프라자 101호  104호 중동),="0323238186",이**,이**
="20250602",="20230406170",한우88도매장 부천원종점,경기도 부천시 오정구 소사로 694(성진프라자 1층 101~105호 원종동),="0326785368",이**,이**
="20250602",="20220106979",해방음,서울특별시 영등포구 경인로79길 13-1(1층 문래동2가),,윤**,이**
="20250602",="20080190394",해바라기호프,인천광역시 중구 운중로21번길 5(1층 105 106호 운남동),,유**,김**
="20250602",="20230149237",행복 떡볶이,서울특별시 송파구 동남로18길 14-1(1층 가락동),,정**,권**
="20250602",="20230431480",햇살부페,경기도 평택시 칠괴길 93(도개빌딩 1층 칠괴동),,조*******,이**
="20250602",="20160365891",향남돌판,경기도 화성시 향남읍 행정서로3길 18-1(1층),,이**,최**
="20250602",="20190211173",혜화동돈까스극장,인천광역시 서구 가정로 283(1층 일부호 석남동),="0325839001",신*******,신**
="20250602",="20180033515",호롤롤롤(Holollollol),서울특별시 용산구 한남대로18길 18(지상2 3층 한남동),,이**,류*
="20250602",="20230124828",호시타코야끼 신림점,서울특별시 관악구 신림로 81(1층 신림동),,이*******,권**
="20250602",="20180195281",호식이두마리치킨 주안1호점,인천광역시 미추홀구 석바위로96번길 3(주안동),="0328680524",유**,이**
="20250602",="20190379536",호아마라탕,경기도 김포시 김포한강1로78번길 61-28(일부호 장기동),="07076228790",J********,홍**
="20250604",="20240536184",호호줌마집밥,경기도 용인시 기흥구 마북로 159(한성프라자 108호 마북동),,선*******,선**
="20250602",="20230280711",홀팡,인천광역시 서구 서곶로301번길 13(진수빌딩 501호일부 심곡동),,김**,최**
="20250602",="20170273530",홍대장 소고기,경기도 수원시 권선구 덕영대로1207번길 46-9(1층 권선동),="0312345005",홍**,최**
="20250604",="20240062795",화산도,서울특별시 동대문구 답십리로 83(1층 전농동),,N*****************,권**
="20250602",="20040267103",화서생막창,경기도 수원시 팔달구 수성로157번길 57-21(화서동),="0312523820",이**,김**
="20250602",="20220103726",화평댁 닭구이,서울특별시 금천구 가산로5길 65(2층 가산동),,정**,손**
="20250602",="20070273346",황실짬뽕,경기도 수원시 권선구 하탑로 39(탑동),,문**,김**
="20250602",="20170339097",회상,경기도 시흥시 군서로46번길 8(1층 101호 정왕동),="0315208594",김**,A*********
="20250602",="20170095232",효정정식전문,서울특별시 관악구 보라매로 15-6(2층 봉천동  부성),,임**,박**
="20250604",="20160364412",훠밍당 마라탕,경기도 화성시 떡전골로 60(106동 107호 병점동  효성해링턴플레이스),="0312240920",Y*********,주**
="20250602",="20190383817",훠훠마라탕,경기도 화성시 봉담읍 와우로 23-31(스마트오피스텔 1층 101호),,최**,고**
="20250604",="20180355440",흥안양꼬치,경기도 시흥시 정왕천로369번길 30(1층 101호 정왕동),,최**********,이*************
="20250602",="20100362377",흥부네감자탕등뼈찜,경기도 김포시 고촌읍 장차로 9,="0319988556",박**,박*******
="20250604",="20090084298",(주)아워홈 가산디지털센터점,서울특별시 금천구 가산디지털1로 189(가산동 LG가산디지털센터 101호),="0269454452",구**,김**
="20250604",="20240378533",GS25 수원파크빌점,경기도 수원시 팔달구 향교로 52(대주파크빌 1층 105호 매산로2가),,민**,전**
="20250602",="20180321335",GS25평택용죽점,경기도 평택시 용죽3로 20(용이동),="0316556349",나**,강**
="20250604",="20090364835",감성커피 화성송산리점,경기도 화성시 양감면 정문송산로 145(1층 일부),="0313521882",김**,조**
="20250604",="20150053401",강북청소년드림센터 움(UM) 카페,서울특별시 강북구 한천로140길 5-26(1층 수유동),="0264357979",김**,최**
="20250604",="20050193444",경기다방,인천광역시 미추홀구 한나루로 500-1(2층 주안동),="8735450",H******,C**********
="20250602",="20230281956",고망고 루원시티점,인천광역시 서구 염곡로464번길 7(성도메디피아 106호 가정동),,강**,전**
="20250604",="20250127186",과일박사 김박사,서울특별시 동작구 사당로2차길 72(1층 사당동),,김**,손**
="20250604",="20180114998",금은동 커피,서울특별시 송파구 충민로2길 28(대진플라자2 1층 101호 장지동),,김**,이**
="20250602",="20190395283",금빛컵밥,경기도 가평군 가평읍 장터2길 10(가평잣고을시장 8호차),,남**,김**
="20250602",="20240563924",김종구부산어묵,경기도 화성시 동탄솔빛로 65(정림프라자 1층 104호 반송동),,박**,이**
="20250604",="20240404985",꼴통닭강정,경기도 의정부시 신흥로354번길 15(A동 지상1층 103호 가능동),,황**,박**
="20250602",="20170199999",꽃잎다방,인천광역시 남동구 문화서로45번길 1(지하1층 일부호 구월동),,이**,박**
="20250602",="20180328453",내친구제빵소,경기도 안산시 상록구 고목로3길 34(1층일부 본오동),="0314070059",태**,이**
="20250602",="20230428219",뉴문(NEW:MOON),경기도 평택시 신흥1로2길 61(1층 102 103호 용이동),,한**,박**
="20250602",="20250062158",답십리 통통 닭강정,서울특별시 동대문구 전농로 33(1층 답십리동),,박**,이**
="20250604",="20220272204",더벤티 인천서구청점,인천광역시 서구 탁옥로 37(우리타워 1층 104호 심곡동),,김*******,김**
="20250604",="20020330525",도미노피자 구리인창점,경기도 구리시 동구릉로 79(인창동 1층),,유**,이**
="20250602",="20100069009",도프DPC커피 우리기술점,서울특별시 마포구 월드컵북로56길 9(상암동  주우리기술빌딩 1층 102호),,이**,박**
="20250602",="20240297114",동네커피,인천광역시 강화군 길상면 해안남로 328-4(2층),,김**,경**
="20250604",="20230148481",롯데쇼핑(주)잠실점,서울특별시 송파구 올림픽로 240(롯데백화점 잠실점 지하1층 잠실동),,정**,정*****************
="20250602",="20240586296",리나랑,경기도 양평군 양평읍 양근로 224(1층),="0317754399",송**,박**
="20250602",="20200202713",메가엠지씨커피 간석북부역점,인천광역시 남동구 방축로 503(우성아파트상가 106 107호 간석동),="0324337770",하**,김**
="20250602",="20240154323",메가엠지씨커피 문정법조타운점,서울특별시 송파구 송파대로 167(문정역테라타워 지하1층 G114호 문정동),,김**,김**
="20250604",="20210352166",메가엠지씨커피오산갈곶점,경기도 오산시 오산로 79(리치타워 1층 101호 갈곶동),="0313730100",정**,최**
="20250602",="20170633170",메가엠지씨커피부천상동점,경기도 부천시 원미구 상동로 113(114호 상동  승재프라자),,이**,이*******
="20250602",="20190077448",메가엠지씨커피발산중앙점,서울특별시 강서구 우장산로2길 49(1층 내발산동),,김**,유**
="20250604",="20140105263",모어그릭,서울특별시 강남구 테헤란로4길 46(B1층 143호 역삼동  쌍용플래티넘밸류 상가),,양**,양**
="20250604",="20220461851",바빈스커피 남양주오남점,경기도 남양주시 오남읍 양지로281번길 12(1층 일부),,박**,이**
="20250604",="20180036578",바코드커피,서울특별시 성동구 무학봉15다길 4(1층 하왕십리동),,전**,김**
="20250604",="20210328446",반달커피안산상록점,경기도 안산시 상록구 석호로 161(1층 일부 사동),,서**,방**
="20250604",="20160279097",배스킨라빈스 성남하대원점,경기도 성남시 중원구 둔촌대로 283-1(1층 102호 하대원동),="0317223132",정**,김**
="20250604",="20170378286",버거킹경기양평점,경기도 양평군 양평읍 양평시장길18번길 1(1-2층),="0317710092",오*******,오*******
="20250602",="20230473918",벌떼다방,경기도 오산시 오산로 293(1층 일부호 오산동),,L***********,J**************
="20250604",="20200053823",베트남 쌀국수,서울특별시 강북구 오현로32길 28(금영빌딩 번동),,정**,신**
="20250602",="20100211078",베스킨라빈스,인천광역시 강화군 강화읍 강화대로404번길 4,,이**,이**
="20250602",="20250108010",복자네 the김치,서울특별시 강서구 마곡중앙1로 10(1층 123호 마곡동),,최**,박**
="20250604",="20130297678",봉구스밥버거(상동중앙점),경기도 부천시 원미구 상동로 69(상동  새롬프라자15차 102호),="07077969654",손**,이**
="20250602",="20240093968",비타카페 핀란드타워,서울특별시 서대문구 신촌로 203(핀란드타워 지하2층 105 106호 대현동),,문**,최**
="20250602",="20220366036",빽다방수원곡선하늘채점,경기도 수원시 권선구 곡반정로 151(1층 곡반정동),,정**,장**
="20250602",="20180196189",빽다방 인천법원삼거리점,인천광역시 미추홀구 소성로 159(현준솔로몬시티 108호 학익동),,이**,이**
="20250602",="20250050039",소림사,서울특별시 용산구 한강대로15길 9(1층 105호 한강로3가),,김**,김**
="20250602",="20240378005",수원빵집 남문점,경기도 수원시 팔달구 수원천로255번길 6(영동시장 A동 1층 90호 101호 영동),,김**,김**
="20250602",="20230084593",신가네김밥,서울특별시 은평구 갈현로 209(1층 갈현동),,박**,신**
="20250602",="20160325570",써브웨이 일산고양터미널점,경기도 고양시 일산동구 중앙로 1036(1층 백석동),,김**,이**
="20250604",="20160360183",씨유 안성내리대로점,경기도 안성시 대덕면 중앙대학로 134,,정**,김**
="20250602",="20240414350",씨유 안양대장점,경기도 안양시 동안구 운곡로 60(201호 비산동  평촌엘프라우드),,곽**,이**
="20250604",="20110029670",씨톡(C-Tok),서울특별시 중구 세종대로21길 40(태평로1가 조선일보 지하1층),="027350013",구**,김**
="20250602",="20230495096",에그박스 기흥서천점,경기도 용인시 기흥구 서천로201번길 11(기흥 테라타워 지식산업센터 지하1층 C-L146호 농서동),,김**,정**
="20250602",="20140025171",에이치카페(H-cafe),서울특별시 종로구 율곡로 75(지하1층 계동),="027462960",구**,김**
="20250602",="20250291353",우지커피 청라중앙점,인천광역시 서구 청라커낼로288번길 10(더스페이스타워 103호 청라동),,곽**,송**
="20250602",="20160297304",이디야부천원미구청점,경기도 부천시 원미구 부천로 140(원미동  1층일부),="0322467274",이**,고**
="20250604",="20220265438",이삭토스트 인천부평점,인천광역시 부평구 경원대로 1410(1층 일부호 부평동),,이**,신**
="20250602",="20200378241",정성을담아,경기도 김포시 김포한강1로78번길 6-13(101호 장기동),,최**,현**
="20250602",="20240468069",조산마트,경기도 동두천시 천보산로 664-37(1층 탑동동),,신**,이**
="20250604",="20220116849",지에스25 낙성베스트,서울특별시 관악구 인헌길 35(영빌딩 1층 봉천동),,안**,황**
="20250602",="20210202679",지에스(GS)25인천서창점,인천광역시 남동구 장아산로 160(임광그대가아파트상가 1층 107호108호 일부호 서창동),,김**,권**
="20250602",="20230491595",지에스25(GS25)용인모산점,경기도 용인시 처인구 모현읍 모산로 3(103호 일부),,배**,권**
="20250604",="20220396910",천씨씨커피 원미점,경기도 부천시 원미구 조종로 14-1(1층 101호 원미동  골든빌리지),="0326111013",이**,이**
="20250604",="20230259384",창수네,인천광역시 미추홀구 미추홀대로 559(5동 15호 주안동  남부종합상가),,김**,노**
="20250602",="20250510016",초이스다방,경기도 오산시 오산로 296(1층 일부호 오산동),,김**,이**
="20250604",="20200042072",카이스트서울캠퍼스점 카페그랑,서울특별시 동대문구 회기로 85(한국과학기술원 2층 청량리동),="029583935",구**,김**
="20250604",="20230273360",카페 만월경  메고지고 떡창고,인천광역시 부평구 주부토로 236(인천테크노밸리 U1센터 B동 1층 135 136 137 138 139호 갈산동),,최**,S******************
="20250604",="20200291226",카페만월경 흥선역점,경기도 의정부시 의정로132번길 9(지상1층 가능동),="0318711521",최**,목**
="20250604",="20230406779",카페카라멜,경기도 부천시 원미구 부일로763번길 35(역곡동 109-5 제1종근린생활시설 1층 일부호 역곡동),,정**,이**
="20250602",="20230406779",카페카라멜,경기도 부천시 원미구 부일로763번길 35(역곡동 109-5 제1종근린생활시설 1층 일부호 역곡동),,안**,정**
="20250602",="20230406779",카페카라멜,경기도 부천시 원미구 부일로763번길 35(역곡동 109-5 제1종근린생활시설 1층 일부호 역곡동),,안**,정**
="20250604",="20190077832",컴포즈커피 가양역점,서울특별시 강서구 양천로 470(그레이스힐 1층 102일부호 등촌동),="0236652333",박**,김**
="20250604",="20160273147",컴포즈커피,경기도 수원시 권선구 곡선로49번길 2(106호 곡반정동),,박**,권**
="20250604",="20200362627",컴포즈커피 미사호반써밋점,경기도 하남시 미사강변한강로 270-1(미사강변 호반 써밋 201동 1-204호 망월동),="0317915507",김**,박**
="20250602",="20190387913",컴포즈커피 광주태전점,경기도 광주시 태전중앙로 14(서원프라자1 1층 태전동),="0317980223",김**,박**
="20250602",="20210064106",컴포즈커피 역촌중앙점,서울특별시 은평구 서오릉로 86(1층 101  102  103호 대조동),,안**,박**
="20250602",="20220261434",쿼드커피 구월롯데캐슬점,인천광역시 남동구 호구포로 803(1층 103호 일부호 구월동  롯데캐슬골드),="0324687889",이**,조**
="20250602",="20160273179",테라PC방,경기도 수원시 권선구 정조로 445(3층 세류동),,박**,이**
="20250604",="20160351047",투썸플레이스(용인보정점),경기도 용인시 기흥구 죽전로 53(보정동  야후빌딩 108 203 204호),="0318971210",김*******,김**
="20250624",="20200046623",파리바게뜨 사가정센트럴아이파크점,서울특별시 중랑구 동일로92길 40(105호 면목동  사가정센트럴아이파크),,신**,남**
="20250604",="20240062970",프리웨일 답십리영화미디어아트센터점,서울특별시 동대문구 답십리로 210-9(동대문구문화회관 1층 답십리동),,김*******,서*******
="20250604",="20230057758",프리웨일 서울시립대점,서울특별시 동대문구 서울시립대로 163(서울시립대학교 중앙도서관 1층 전농동),,김*******,서*******
="20250604",="20220049700",프리웨일,서울특별시 동대문구 서울시립대로 117(1층 101호 전농동),,김*******,서*******
="20250604",="20190029963",하나은행본점,서울특별시 중구 을지로 35(주KEB하나은행 본점 직원식당 지하2층 2층 을지로1가),="0237096556",구**,김**
="20250604",="20180029238",하나은행명동점 카페,서울특별시 중구 을지로 66(KEB하나은행 별관 2층 을지로2가),,구**,김**
="20250602",="20230097605",홍대루나파이,서울특별시 양천구 목동동로 293(현대41타워 1층 1-36호 목동),,권**,최**
="20250604",="20200073797",구립마루어린이집,서울특별시 양천구 남부순환로83길 47(405동 1층 신월동  목동 센트럴 아이파크 위브 4단지),="0226931905",이**,양**
="20250602",="20200059910",그레이스힐 요양병원,서울특별시 노원구 노원로 461(대감프라자빌딩 3~7층 상계동),="029341300",김**,김**
="20250602",="20220261028",굿모닝요양원,인천광역시 남동구 덕골로 116(굿모닝요양원 지하1층 수산동),="0324659142",임*******,이**
="20250602",="20200354283",군자요양원,경기도 시흥시 군자로 507(6층 거모동),="0314937200",이**,이**
="20250602",="20040375055",산북어린이집,경기도 여주시 산북면 상품로 113-1,="0318841815",심**,성**
="20250604",="20080099234",새성민유치원,서울특별시 서초구 효령로 110(방배동),="025821871",한**,이**
="20250604",="20180348162",시립미리별어린이집,경기도 남양주시 별내3로 251(1층 별내동  별사랑마을2-10단지),="0315273366",정**,김**
="20250604",="19920338045",신천연합병원,경기도 시흥시 복지로 57(7층 대야동),="0313106581",홍**,백**
="20250602",="20160332529",아이써밋어린이집,경기도 남양주시 경춘로1360번길 13(평내동),,박**,조*******
="20250604",="20190389376",양주시 회천노인복지관,경기도 양주시 화합로1426번길 90(4층 덕정동),="0318599081",주**,정**
="20250602",="20240072148",주식회사 미스토홀딩스,서울특별시 성북구 보문로 35(다홍빌딩 지1층 보문동7가),="15336400",윤**,윤**
="20250604",="20200341444",청운실버요양원,경기도 고양시 일산동구 성현로138번길 99-9(지하1층 일부호 성석동),,이**,장**
="20250604",="20030308153",(주) 아워홈 엘지전자 평택연수원,경기도 평택시 진위면 엘지로 222,="0316682752",구**,김**
="20250604",="20210029050",(주)아워홈 매일경제본사중구점,서울특별시 중구 퇴계로 190(매경미디어센터 지하5층 필동1가),,구**,김**
="20250604",="20220033043",(주)아워홈 현대캐피탈,서울특별시 중구 세종대로 14(지하2층 남대문로5가),,구**,김**
="20250604",="20120308271",(주)아워홈LG전자평택연수원(복합동),경기도 평택시 진위면 엘지로 222,="03180745954",구**,김**
="20250604",="20150364056",(주)아워홈아이텍반도체화성점,경기도 화성시 동탄산단4길 9-15(1층),="07075120211",구**,김**
="20250604",="20220033006",(주)아워홈 하나은행 본점,서울특별시 중구 을지로 35(지하2층  지상2층 을지로1가),,구**,김**
="20250604",="20220033007",(주)아워홈 하나은행 명동점,서울특별시 중구 을지로 66(3~5층 을지로2가),,구**,김**
="20250604",="20070029715",(주)아워홈 조선일보사 중구점,서울특별시 중구 세종대로21길 40(태평로1가 조선일보사 지하1층),="0802347575",구**,김**
="20250604",="20240045326",(주)아워홈 신한카드중구점,서울특별시 중구 을지로 100(파인에비뉴 A동 25층 을지로2가),,구**,김**
="20250604",="20030030038",(주)신한은행광교점,서울특별시 중구 청계천로 54(남대문로1가),="027223982",구**,김**
="20250604",="20030029713",(주)아워홈서울신문중구점,서울특별시 중구 세종대로 124(태평로1가),="027334908",구**,김**
="20250604",="20160080197",(주)아워홈 서울히어로즈구로점,서울특별시 구로구 경인로 430(고척동  고척스카이돔),,구**,김**
="20250604",="20240045817",(주)아워홈 메리츠화재중구점,서울특별시 중구 칠패로 28(지하1층 봉래동1가),,구**,김**
="20250604",="20070084476",(주)아워홈 LG전자 가산 R&D Campus점,서울특별시 금천구 가산디지털1로 51(LG전자 가산 R&D 캠퍼스 자하1층  12층 가산동),="0269151031",구**,김**
="20250604",="20130084290",(주)아워홈 LG전자가산R＆D캠퍼스별관점,서울특별시 금천구 가산디지털1로 63(지하1층 가산동  LG전자가산R＆D캠퍼스별관동),="0802347575",구**,김**
="20250604",="20200085085",(주)아워홈 LG유플러스독산점,서울특별시 금천구 시흥대로 479(LG 지하1층 독산동),="0802347575",구**,김**
